provider,review_id,rating,title,text,likes,filtered,pending,experienced_date,published_date,source_url
aspca,690052915a55667af153775d,5,I'm grateful for ASPCA pet insurance.,"We have had this insurance for a number of pets for many years.  The claims are easy to submit and payment is prompt.  What really made me decide to make an effort to promote ASPCA insurance by word-of-mouth and on social media were two transactions.

First, we had a Rhodesian Ridgeback female who at about 12 years of age developed malignant melanoma. Our vet referred us to an oncology vet, who began the administration of a drug to slow down the disease.  The drug was very expensive, over $600 each visit every few months, but it did allow our girl two more years of good life.  When I first submitted a claim to ASPCA insurance, they denied it because they said it was an experimental drug.  Our oncology vet had told us that it indeed was still experimental in humans, but was approved for use in animals.  When I communicated this to ASPCA, they checked into it and immediately began reimbursing her treatment.  They paid about half the expense of this drug, and our cap was reached just after her death.

Second, our older cat developed a tumor under her chin, which was so hidden that it was well advanced when we discovered it.  Our vet did a biopsy determining that the tumor was malignant and referred us to a surgical vet, who examined her and said he could remove the tumor but it would leave her grossly disfigured and she would probably have difficulty eating.  We decided to let her go, making her as comfortable as possible until her time came, when we contacted a pet hospice, and they came to the home to give her a peaceful death.  I got busy with many other matters and kept putting off submitting the claims for her.  When I finally got around to it, it was over the deadline for submitting claims, and at first ASPCA insurance denied the claim on those grounds., and I understood why.  Shortly thereafter, without any protest from me, I received an email that said the were going to reconsider and might make an exception for our claim.  They did and recently reimbursed us for 60% of her expenses, after the deductible.

What this demonstrates to me is that there are compassionate people at this company, that they are loyal to longtime clients, and that they work with you instead of in opposition.

Thank you, ASPCA insurance.",0,False,False,2025-10-17T00:00:00.000Z,2025-10-28T07:20:17.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68fe296fe847b51871a18711,5,I have Good Insurance had ASPCA insurance for several…,I have had ASPCA insurance for several years & they have always done a good job. Thank you. ,1,False,False,2025-10-21T00:00:00.000Z,2025-10-26T16:00:15.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68fe2538ccb57bdbe317e480,5,My claims were processed in a timely…,My claims were processed in a timely manner. I highly recommend them. ,0,False,False,2025-10-21T00:00:00.000Z,2025-10-26T15:42:16.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68f93435b644782bb11ed293,1,Think twice before getting a policy with this company ,My issue started with my first claim. I've called in numerous times asking why I never received a refund. All of the necessary documents were uploaded. For some reason they keep asking for documents they already have. The rep's in the call center have confirmed numerous times all of required paperwork was received. Four months later and I still haven't received a refund. They asked me for medical records dating back to January 2025. My puppy was born in April of 2025. I will not renew my policy next year. Too bad I didn't read the reviews before taking out a policy with this company. ,1,False,False,2025-06-30T00:00:00.000Z,2025-10-22T21:44:53.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68f921565338831fb095ed9d,1,dont buy into this pln,"i can not find my plan in my account. you denied a claim indicating the care was not in the plan. however, when i purchased that care was listed. Now i cannot find the plan to review the coverage",0,False,False,2025-10-20T00:00:00.000Z,2025-10-22T20:24:22.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68f782085cd472a361061e43,5,So easy and quick,It is so easy to file a claim with ASPCA insurance.  I can do it all online in minutes. I have used this insurance for 2 years and have no complaints.  The payments are quickly deposited into my account within just a few days and I have never had an issue with a claim being paid ,1,False,False,2025-10-21T00:00:00.000Z,2025-10-21T14:52:24.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68f6882d13243f0a94b51dfa,5,Easy to sign up. ,"The woman I spoke with made the process easy and enjoyable to sign up my three cats.  She took the time to fully explain the coverage provided for my babies and how to utilize the resources for maximum benefits.  
",1,False,False,2025-10-14T00:00:00.000Z,2025-10-20T21:06:21.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=2
aspca,68ebaf4913736389da9efc28,5,Very friendly and knowledgeable people…,Very friendly and knowledgeable people that work there. You can just tell they love pets and it shows. Would recommend them to everyone!,1,False,False,2025-10-07T00:00:00.000Z,2025-10-12T15:38:17.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68eb9d0dfc42607047d8e30d,5,The best insurance policy,The insurance is accepted at many clinics so I can take my pets where I prefer. The rates are excellent and affordable. They also answer the phones and clear up any confusions,0,False,False,2025-10-07T00:00:00.000Z,2025-10-12T14:20:29.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
aspca,68e6af48da7f861e49f7fbec,1,Failed to payout simple inexpensive…,Failed to payout simple inexpensive claims.  ,0,False,False,2024-12-10T00:00:00.000Z,2025-10-08T20:36:56.000Z,https://www.trustpilot.com/review/aspcapetinsurance.com?page=3
